2018-06-03 20:00:00,414,34,46,2018-08-28 14:00:00,127,-1,68
2018-06-03 20:00:00,416,34,52,2018-08-28 13:00:00,141,-1,66
2018-06-03 20:00:00,420,35,48,2018-08-28 12:00:00,132,-1,68
2018-06-03 20:00:00,427,35,56,2018-08-28 11:00:00,151,-1,66
2018-06-03 20:00:00,424,34,51,2018-08-28 10:00:00,139,-1,70
2018-06-03 20:00:00,428,34,49,2018-08-28 9:00:00,134,-1,72
2018-06-03 20:00:00,433,32,46,2018-08-28 8:00:00,127,-1,80
2018-06-03 20:00:00,479,29,60,2018-08-28 7:00:00,153,-1,94
2018-06-03 20:00:00,538,27,59,2018-08-28 6:00:00,153,-1,100
2018-06-03 20:00:00,564,27,55,2018-08-28 5:00:00,149,-1,99
2018-06-03 20:00:00,525,27,54,2018-08-28 4:00:00,146,-1,98
2018-06-03 20:00:00,524,27,51,2018-08-28 3:00:00,139,-1,98
2018-06-03 20:00:00,504,28,50,2018-08-28 2:00:00,137,-1,96
2018-06-03 20:00:00,486,28,49,2018-08-28 1:00:00,134,-1,95
2018-06-03 20:00:00,470,28,50,2018-08-28 0:00:00,137,-1,94
2018-06-03 20:00:00,462,28,54,2018-08-27 23:00:00,146,-1,93
2018-06-03 20:00:00,478,29,55,2018-08-27 22:00:00,149,-1,94
2018-06-03 20:00:00,471,29,58,2018-08-27 21:00:00,152,-1,93
2018-06-03 20:00:00,458,30,65,2018-08-27 20:00:00,156,-1,91
2018-06-03 20:00:00,445,30,61,2018-08-27 19:00:00,154,-1,87
2018-06-03 20:00:00,421,32,56,2018-08-27 18:00:00,151,-1,80
2018-06-03 20:00:00,417,32,55,2018-08-27 17:00:00,149,-1,74
2018-06-03 20:00:00,424,34,50,2018-08-27 16:00:00,137,-1,65
2018-06-03 20:00:00,429,35,61,2018-08-27 15:00:00,154,-1,61
2018-06-03 20:00:00,432,35,71,2018-08-27 14:00:00,159,-1,62
2018-06-03 20:00:00,434,35,71,2018-08-27 13:00:00,159,-1,64
2018-06-03 20:00:00,430,34,42,2018-08-27 12:00:00,117,-1,63
