Date;Time;Timestamp;PM2_5(ug/m3);AQI(US);AQI(CN);PM10(ug/m3);Outdoor AQI(US);Outdoor AQI(CN);Temperature(C);Temperature(F);Humidity(%RH);CO2(ppm);VOC(ppb)
2016/12/09;14:24:10;1481293450;120.4;185;159;144.0;0;0;17.1;62.8;64;612;-1
2016/12/09;14:29:20;1481293760;116.9;183;154;143.0;0;0;17.2;62.9;64;596;-1
2016/12/09;14:34:30;1481294070;114.2;181;149;140.0;0;0;17.2;63.0;64;543;-1
2016/12/09;14:39:40;1481294380;109.7;179;144;132.0;0;0;17.3;63.1;64;529;-1
2016/12/09;14:44:50;1481294690;112.4;180;147;138.0;0;0;17.3;63.2;63;620;-1
2016/12/09;14:50:00;1481295000;124.9;187;165;149.0;0;0;17.4;63.3;63;629;-1
2016/12/09;14:55:10;1481295310;123.1;186;162;148.0;0;0;17.4;63.4;63;640;-1
2016/12/09;15:00:20;1481295620;112.4;180;147;132.0;0;0;17.5;63.5;63;609;-1
2016/12/09;15:05:30;1481295930;116.9;183;154;141.0;0;0;17.5;63.5;63;592;-1
2016/12/09;15:10:40;1481296240;115.1;182;151;140.0;0;0;17.6;63.6;63;640;-1
2016/12/09;15:15:50;1481296550;127.6;188;169;156.0;0;0;17.6;63.7;63;624;-1
2016/12/09;15:21:00;1481296860;120.4;185;159;144.0;0;0;17.6;63.8;63;612;-1
2016/12/09;15:26:10;1481297170;111.5;180;146;133.0;0;0;17.7;63.8;62;598;-1
2016/12/09;15:31:20;1481297480;125.8;187;166;150.0;0;0;17.7;63.9;62;628;-1
2016/12/09;15:36:30;1481297790;127.6;188;169;154.0;0;0;17.7;63.9;62;636;-1
2016/12/09;15:41:40;1481298100;114.2;181;149;137.0;0;0;17.8;64.0;62;636;-1
2016/12/09;15:46:50;1481298410;118.7;184;156;144.0;0;0;17.8;64.0;62;634;-1
2016/12/09;15:52:00;1481298720;115.1;182;151;144.0;0;0;17.8;64.0;62;645;-1
2016/12/09;15:57:10;1481299030;121.3;185;160;148.0;0;0;17.8;64.1;62;644;-1
2016/12/09;16:02:20;1481299340;117.8;183;155;147.0;0;0;17.8;64.1;62;625;-1
2016/12/09;16:07:30;1481299650;115.1;182;151;141.0;0;0;17.8;64.0;62;618;-1
2016/12/09;16:12:40;1481299960;118.7;184;156;143.0;0;0;17.8;64.1;61;653;-1
2016/12/09;16:17:50;1481300270;119.6;184;157;144.0;0;0;17.8;64.1;61;668;-1
2016/12/09;16:23:00;1481300580;116.0;182;152;140.0;0;0;17.8;64.0;62;682;-1
2016/12/09;16:28:10;1481300890;107.0;178;140;129.0;0;0;17.8;64.0;62;684;-1
2016/12/09;16:33:20;1481301200;112.4;180;147;137.0;0;0;17.8;64.0;62;673;-1
2016/12/09;16:38:30;1481301510;103.4;176;136;126.0;0;0;17.8;64.0;62;616;-1
2016/12/09;16:43:40;1481301820;102.5;175;135;120.0;0;0;17.7;63.9;62;581;-1
2016/12/09;16:48:50;1481302130;100.7;174;132;125.0;0;0;17.7;63.8;62;593;-1
2016/12/09;16:54:00;1481302440;107.0;178;140;129.0;0;0;17.7;63.8;62;566;-1
2016/12/09;16:59:10;1481302750;100.7;174;132;125.0;0;0;17.6;63.7;62;586;-1
2016/12/09;17:04:20;1481303060;96.2;172;127;112.0;0;0;17.6;63.7;62;587;-1
2016/12/09;17:09:30;1481303370;88.2;168;117;105.0;0;0;17.6;63.6;62;569;-1
2016/12/09;17:14:40;1481303680;91.8;170;122;112.0;0;0;17.5;63.5;63;584;-1
2016/12/09;17:19:50;1481303990;95.3;172;126;113.0;0;0;17.5;63.5;63;571;-1
2016/12/09;17:25:00;1481304300;88.2;168;117;104.0;0;0;17.5;63.4;63;543;-1
2016/12/09;17:30:10;1481304610;90.9;169;120;107.0;0;0;17.4;63.3;63;523;-1
2016/12/09;17:35:20;1481304920;84.6;166;113;102.0;0;0;17.4;63.3;63;529;-1
2016/12/09;17:40:30;1481305230;81.0;164;108;98.0;0;0;17.3;63.2;63;512;-1
2016/12/09;17:45:40;1481305540;84.6;166;113;100.0;0;0;17.3;63.1;63;506;-1
2016/12/09;17:50:50;1481305850;84.6;166;113;102.0;0;0;17.2;63.0;64;501;-1
2016/12/09;17:56:00;1481306160;83.7;166;112;96.0;0;0;17.2;63.0;64;502;-1
2016/12/09;18:01:10;1481306470;77.4;162;104;91.0;0;0;17.2;63.0;64;527;-1
2016/12/09;18:06:20;1481306780;78.3;163;105;95.0;0;0;17.2;63.0;64;517;-1
2016/12/09;18:11:30;1481307090;90.0;169;119;105.0;0;0;17.2;62.9;64;514;-1
2016/12/09;18:16:40;1481307400;77.4;162;104;94.0;0;0;17.2;62.9;65;518;-1
2016/12/09;18:21:50;1481307710;83.7;166;112;96.0;0;0;17.2;62.9;65;515;-1
2016/12/09;18:27:00;1481308020;83.7;166;112;101.0;0;0;17.1;62.8;65;523;-1
2016/12/09;18:32:10;1481308330;81.0;164;108;94.0;0;0;17.1;62.8;65;532;-1
2016/12/09;18:37:20;1481308640;81.0;164;108;99.0;0;0;17.1;62.8;65;539;-1
2016/12/09;18:42:30;1481308950;81.9;165;109;95.0;0;0;17.1;62.8;65;527;-1
2016/12/09;18:47:40;1481309260;81.9;165;109;99.0;0;0;17.1;62.7;65;540;-1
2016/12/09;18:52:50;1481309570;89.1;168;118;107.0;0;0;17.1;62.7;65;525;-1
2016/12/09;18:58:00;1481309880;93.6;171;124;111.0;0;0;17.1;62.7;65;568;-1
2016/12/09;19:03:10;1481310190;90.0;169;119;106.0;0;0;17.0;62.7;65;567;-1
2016/12/09;19:08:20;1481310500;90.0;169;119;105.0;0;0;17.0;62.7;66;566;-1
2016/12/09;19:13:30;1481310810;84.6;166;113;97.0;0;0;17.1;62.7;65;559;-1
2016/12/09;19:18:40;1481311120;87.3;167;116;107.0;0;0;17.1;62.7;65;551;-1
2016/12/09;19:23:50;1481311430;88.2;168;117;101.0;0;0;17.0;62.6;65;546;-1
2016/12/09;19:29:00;1481311740;81.0;164;108;94.0;0;0;17.0;62.6;66;563;-1
2016/12/09;19:34:10;1481312050;92.7;170;123;107.0;0;0;17.0;62.6;66;570;-1
2016/12/09;19:39:20;1481312360;90.9;169;120;111.0;0;0;17.0;62.6;66;570;-1
2016/12/09;19:44:30;1481312670;94.4;171;125;113.0;0;0;17.0;62.6;66;550;-1
2016/12/09;19:49:40;1481312980;90.0;169;119;108.0;0;0;17.0;62.5;66;567;-1
2016/12/09;19:54:50;1481313290;87.3;167;116;105.0;0;0;16.9;62.5;66;569;-1
2016/12/09;20:00:00;1481313600;89.1;168;118;106.0;0;0;16.9;62.5;66;560;-1
2016/12/09;20:05:10;1481313910;93.6;171;124;108.0;0;0;16.9;62.5;66;563;-1
2016/12/09;20:10:20;1481314220;101.6;175;134;127.0;0;0;16.9;62.4;64;553;-1
2016/12/09;20:15:30;1481314530;102.5;175;135;121.0;0;0;16.9;62.4;64;554;-1
2016/12/09;20:20:40;1481314840;100.7;174;132;120.0;0;0;16.9;62.4;64;551;-1
2016/12/09;20:25:50;1481315150;95.3;172;126;115.0;0;0;16.9;62.4;63;512;-1
2016/12/09;20:31:00;1481315460;93.6;171;124;109.0;0;0;16.8;62.3;62;498;-1
2016/12/09;20:36:10;1481315770;98.9;173;130;121.0;0;0;16.8;62.3;62;489;-1
2016/12/09;20:41:20;1481316080;97.1;172;128;117.0;0;0;16.7;62.1;61;490;-1
2016/12/09;20:46:30;1481316390;100.7;174;132;120.0;0;0;16.7;62.1;63;552;-1
2016/12/09;20:51:40;1481316700;99.8;174;131;120.0;0;0;16.7;62.0;64;562;-1
2016/12/09;20:56:50;1481317010;100.7;174;132;124.0;0;0;16.6;61.9;63;538;-1
2016/12/09;21:05:40;1481317540;98.9;173;130;122.0;0;0;16.5;61.7;63;528;-1
2016/12/09;21:10:50;1481317850;102.5;175;135;125.0;0;0;16.5;61.6;64;528;-1
2016/12/09;21:16:00;1481318160;103.4;176;136;121.0;0;0;16.4;61.6;64;505;-1
2016/12/09;21:21:10;1481318470;97.1;172;128;119.0;0;0;16.4;61.5;64;493;-1
2016/12/09;21:26:20;1481318780;95.3;172;126;118.0;0;0;16.3;61.4;64;513;-1
2016/12/09;21:31:30;1481319090;102.5;175;135;123.0;0;0;16.3;61.4;64;528;-1
2016/12/09;21:36:40;1481319400;99.8;174;131;122.0;0;0;16.3;61.3;65;531;-1
2016/12/09;21:41:50;1481319710;101.6;175;134;122.0;0;0;16.3;61.3;64;512;-1
2016/12/09;21:47:00;1481320020;90.9;169;120;115.0;0;0;16.3;61.3;65;516;-1
2016/12/09;21:52:10;1481320330;98.9;173;130;122.0;0;0;16.2;61.2;65;514;-1
2016/12/09;21:57:20;1481320640;98.9;173;130;119.0;0;0;16.2;61.2;64;483;-1
2016/12/09;22:02:30;1481320950;99.8;174;131;118.0;0;0;16.2;61.1;64;483;-1
2016/12/09;22:07:40;1481321260;91.8;170;122;111.0;0;0;16.1;61.1;64;488;-1
2016/12/09;22:12:50;1481321570;98.9;173;130;124.0;0;0;16.1;61.0;65;489;-1
2016/12/09;22:18:00;1481321880;94.4;171;125;114.0;0;0;16.1;61.0;65;512;-1
2016/12/09;22:23:10;1481322190;92.7;170;123;112.0;0;0;16.1;61.0;65;506;-1
2016/12/09;22:28:20;1481322500;98.0;173;129;119.0;0;0;16.1;61.0;65;514;-1
2016/12/09;22:33:30;1481322810;96.2;172;127;116.0;0;0;16.1;61.0;65;510;-1
2016/12/09;22:38:40;1481323120;96.2;172;127;113.0;0;0;16.1;61.0;65;514;-1
2016/12/09;22:43:50;1481323430;95.3;172;126;114.0;0;0;16.1;61.0;65;512;-1
2016/12/09;22:49:00;1481323740;96.2;172;127;119.0;0;0;16.1;60.9;65;509;-1
2016/12/09;22:54:10;1481324050;92.7;170;123;109.0;0;0;16.0;60.9;66;505;-1
2016/12/09;22:59:20;1481324360;94.4;171;125;111.0;0;0;16.0;60.8;66;502;-1
2016/12/09;23:04:30;1481324670;100.7;174;132;124.0;0;0;16.0;60.8;65;486;-1
2016/12/09;23:09:40;1481324980;100.7;174;132;124.0;0;0;16.0;60.7;65;486;-1
2016/12/09;23:14:50;1481325290;99.8;174;131;115.0;0;0;15.9;60.7;65;483;-1
2016/12/09;23:20:00;1481325600;105.2;177;138;126.0;0;0;15.9;60.7;65;474;-1
2016/12/09;23:25:10;1481325910;106.1;177;139;128.0;0;0;15.9;60.6;65;466;-1
2016/12/09;23:30:20;1481326220;105.2;177;138;134.0;0;0;15.9;60.6;65;457;-1
2016/12/09;23:35:30;1481326530;114.2;181;149;136.0;0;0;15.8;60.5;65;452;-1
2016/12/09;23:40:40;1481326840;106.1;177;139;128.0;0;0;15.8;60.5;65;458;-1
2016/12/09;23:45:50;1481327150;113.3;181;148;139.0;0;0;15.8;60.4;65;455;-1
2016/12/09;23:51:00;1481327460;112.4;180;147;140.0;0;0;15.8;60.4;65;458;-1
2016/12/09;23:56:10;1481327770;119.6;184;157;143.0;0;0;15.8;60.4;65;447;-1
2016/12/10;00:01:20;1481328080;106.1;177;139;126.0;0;0;15.8;60.4;64;440;-1
2016/12/10;00:06:30;1481328390;124.0;186;164;152.0;0;0;15.8;60.4;65;444;-1
2016/12/10;00:11:40;1481328700;107.9;178;141;130.0;0;0;15.7;60.3;65;442;-1
2016/12/10;00:16:50;1481329010;110.6;179;145;131.0;0;0;15.7;60.2;65;440;-1
2016/12/10;00:22:00;1481329320;117.8;183;155;143.0;0;0;15.7;60.2;65;436;-1
2016/12/10;00:27:10;1481329630;114.2;181;149;136.0;0;0;15.6;60.2;65;436;-1
2016/12/10;00:32:20;1481329940;114.2;181;149;136.0;0;0;15.7;60.2;65;435;-1
2016/12/10;00:37:30;1481330250;113.3;181;148;136.0;0;0;15.7;60.2;65;435;-1
2016/12/10;00:42:40;1481330560;128.5;189;170;156.0;0;0;15.7;60.2;65;428;-1
2016/12/10;00:47:50;1481330870;111.5;180;146;130.0;0;0;15.7;60.2;65;424;-1
2016/12/10;00:53:00;1481331180;116.0;182;152;137.0;0;0;15.6;60.2;65;425;-1
2016/12/10;00:58:10;1481331490;116.0;182;152;143.0;0;0;15.6;60.1;65;424;-1
2016/12/10;01:03:20;1481331800;113.3;181;148;136.0;0;0;15.6;60.0;65;425;-1
2016/12/10;01:08:30;1481332110;114.2;181;149;137.0;0;0;15.6;60.0;65;426;-1
2016/12/10;01:13:40;1481332420;117.8;183;155;141.0;0;0;15.6;60.0;65;424;-1
2016/12/10;01:18:50;1481332730;116.9;183;154;140.0;0;0;15.6;60.0;65;423;-1
2016/12/10;01:24:00;1481333040;117.8;183;155;144.0;0;0;15.6;60.0;65;421;-1
2016/12/10;01:29:10;1481333350;121.3;185;160;144.0;0;0;15.5;60.0;65;422;-1
2016/12/10;01:34:20;1481333660;111.5;180;146;132.0;0;0;15.5;59.9;65;422;-1
2016/12/10;01:39:30;1481333970;117.8;183;155;138.0;0;0;15.5;59.9;65;421;-1
2016/12/10;01:44:40;1481334280;119.6;184;157;145.0;0;0;15.5;59.8;65;420;-1
2016/12/10;01:49:50;1481334590;119.6;184;157;140.0;0;0;15.5;59.8;65;418;-1
2016/12/10;01:55:00;1481334900;122.2;185;161;150.0;0;0;15.4;59.8;65;416;-1
2016/12/10;02:00:10;1481335210;124.0;186;164;149.0;0;0;15.4;59.7;65;418;-1
2016/12/10;02:05:20;1481335520;119.6;184;157;142.0;0;0;15.4;59.7;65;416;-1
2016/12/10;02:10:30;1481335830;124.9;187;165;154.0;0;0;15.4;59.7;65;414;-1
2016/12/10;02:15:40;1481336140;123.1;186;162;154.0;0;0;15.4;59.7;65;413;-1
2016/12/10;02:20:50;1481336450;117.8;183;155;144.0;0;0;15.3;59.6;65;414;-1
2016/12/10;02:26:00;1481336760;127.6;188;169;159.0;0;0;15.3;59.6;65;413;-1
2016/12/10;02:31:10;1481337070;121.3;185;160;147.0;0;0;15.3;59.6;65;413;-1
2016/12/10;02:36:20;1481337380;118.7;184;156;147.0;0;0;15.3;59.6;65;414;-1
2016/12/10;02:41:30;1481337690;127.6;188;169;156.0;0;0;15.3;59.5;65;411;-1
2016/12/10;02:46:40;1481338000;124.9;187;165;155.0;0;0;15.3;59.5;65;411;-1
2016/12/10;02:51:50;1481338310;126.7;188;167;160.0;0;0;15.3;59.5;65;413;-1
2016/12/10;02:57:00;1481338620;128.5;189;170;159.0;0;0;15.2;59.4;65;410;-1
2016/12/10;03:02:10;1481338930;136.6;193;181;167.0;0;0;15.2;59.3;65;411;-1
2016/12/10;03:07:20;1481339240;137.5;193;183;173.0;0;0;15.2;59.3;65;410;-1
2016/12/10;03:12:30;1481339550;134.8;192;179;167.0;0;0;15.1;59.2;65;412;-1
2016/12/10;03:17:40;1481339860;135.7;192;180;166.0;0;0;15.1;59.2;65;412;-1
2016/12/10;03:22:50;1481340170;133.0;191;176;160.0;0;0;15.1;59.2;65;413;-1
2016/12/10;03:28:00;1481340480;151.8;202;203;193.0;0;0;15.1;59.2;65;411;-1
2016/12/10;03:33:10;1481340790;152.7;203;204;193.0;0;0;15.1;59.2;65;409;-1
2016/12/10;03:38:20;1481341100;144.7;197;193;181.0;0;0;15.1;59.1;65;411;-1
2016/12/10;03:43:30;1481341410;151.8;202;203;188.0;0;0;15.0;59.1;65;408;-1
2016/12/10;03:48:40;1481341720;141.1;195;188;175.0;0;0;15.1;59.1;65;408;-1
2016/12/10;03:53:50;1481342030;151.8;202;203;185.0;0;0;15.0;59.1;65;410;-1
2016/12/10;03:59:00;1481342340;143.8;197;191;181.0;0;0;15.0;59.0;65;410;-1
2016/12/10;04:04:10;1481342650;155.4;206;206;191.0;0;0;15.0;59.0;65;411;-1
2016/12/10;04:09:20;1481342960;146.4;198;195;178.0;0;0;15.0;58.9;65;411;-1
2016/12/10;04:14:30;1481343270;140.2;195;186;167.0;0;0;14.9;58.9;66;409;-1
2016/12/10;04:19:40;1481343580;151.8;202;203;186.0;0;0;14.9;58.8;66;412;-1
2016/12/10;04:24:50;1481343890;140.2;195;186;174.0;0;0;14.9;58.8;66;411;-1
2016/12/10;04:30:00;1481344200;142.9;196;190;179.0;0;0;14.9;58.8;66;407;-1
2016/12/10;04:35:10;1481344510;142.9;196;190;176.0;0;0;14.9;58.9;66;402;-1
2016/12/10;04:40:20;1481344820;138.4;194;184;169.0;0;0;14.9;58.8;66;402;-1
2016/12/10;04:45:30;1481345130;137.5;193;183;165.0;0;0;14.9;58.8;66;401;-1
2016/12/10;04:50:40;1481345440;143.8;197;191;178.0;0;0;14.9;58.8;66;398;-1
2016/12/10;04:55:50;1481345750;132.1;191;175;158.0;0;0;14.9;58.8;66;394;-1
2016/12/10;05:01:00;1481346060;137.5;193;183;162.0;0;0;14.9;58.8;66;397;-1
2016/12/10;05:06:10;1481346370;145.6;198;194;176.0;0;0;14.9;58.8;65;399;-1
2016/12/10;05:11:20;1481346680;147.3;198;196;183.0;0;0;14.8;58.7;65;401;-1
2016/12/10;05:16:30;1481346990;140.2;195;186;175.0;0;0;14.8;58.6;65;401;-1
2016/12/10;05:21:40;1481347300;137.5;193;183;168.0;0;0;14.7;58.5;66;401;-1
2016/12/10;05:26:50;1481347610;144.7;197;193;171.0;0;0;14.7;58.5;66;406;-1
2016/12/10;05:32:00;1481347920;151.8;202;203;190.0;0;0;14.7;58.4;66;405;-1
2016/12/10;05:37:10;1481348230;145.6;198;194;176.0;0;0;14.7;58.4;66;407;-1
2016/12/10;05:42:20;1481348540;147.3;198;196;179.0;0;0;14.6;58.4;66;405;-1
2016/12/10;05:47:30;1481348850;158.1;209;209;192.0;0;0;14.6;58.3;66;407;-1
2016/12/10;05:52:40;1481349160;147.3;198;196;185.0;0;0;14.6;58.3;66;407;-1
2016/12/10;05:57:50;1481349470;144.7;197;193;179.0;0;0;14.6;58.3;66;408;-1
2016/12/10;06:03:00;1481349780;147.3;198;196;181.0;0;0;14.6;58.3;66;408;-1
2016/12/10;06:08:10;1481350090;151.8;202;203;181.0;0;0;14.6;58.3;66;408;-1
2016/12/10;06:13:20;1481350400;148.2;199;197;182.0;0;0;14.6;58.2;66;407;-1
2016/12/10;06:18:30;1481350710;147.3;198;196;177.0;0;0;14.6;58.2;66;406;-1
2016/12/10;06:23:40;1481351020;151.8;202;203;187.0;0;0;14.6;58.2;66;403;-1
2016/12/10;06:28:50;1481351330;142.0;196;189;169.0;0;0;14.6;58.3;66;406;-1
2016/12/10;06:34:00;1481351640;145.6;198;194;177.0;0;0;14.6;58.3;66;403;-1
2016/12/10;06:39:10;1481351950;155.4;206;206;191.0;0;0;14.6;58.3;66;405;-1
2016/12/10;06:44:20;1481352260;150.9;201;202;180.0;0;0;14.6;58.2;66;404;-1
2016/12/10;06:49:30;1481352570;143.8;197;191;179.0;0;0;14.6;58.2;66;401;-1
2016/12/10;06:54:40;1481352880;143.8;197;191;179.0;0;0;14.5;58.2;66;405;-1
2016/12/10;06:59:50;1481353190;157.2;208;208;191.0;0;0;14.5;58.2;66;405;-1
2016/12/10;07:05:00;1481353500;149.1;199;199;180.0;0;0;14.5;58.1;66;409;-1
2016/12/10;07:10:10;1481353810;151.8;202;203;185.0;0;0;14.5;58.1;66;408;-1
2016/12/10;07:15:20;1481354120;152.7;203;204;194.0;0;0;14.4;58.0;66;409;-1
2016/12/10;07:20:30;1481354430;156.3;207;207;194.0;0;0;14.4;57.9;66;411;-1
2016/12/10;07:25:40;1481354740;159.9;210;211;191.0;0;0;14.4;57.8;66;411;-1
2016/12/10;07:30:50;1481355050;151.8;202;203;187.0;0;0;14.3;57.8;66;411;-1
2016/12/10;07:36:00;1481355360;150.9;201;202;183.0;0;0;14.3;57.8;65;410;-1
2016/12/10;07:41:10;1481355670;154.5;205;205;189.0;0;0;14.3;57.8;65;410;-1
2016/12/10;07:46:20;1481355980;149.1;199;199;182.0;0;0;14.3;57.7;65;407;-1
2016/12/10;07:51:30;1481356290;151.8;202;203;185.0;0;0;14.3;57.7;65;407;-1
2016/12/10;07:56:40;1481356600;147.3;198;196;180.0;0;0;14.3;57.7;65;405;-1
2016/12/10;08:01:50;1481356910;144.7;197;193;171.0;0;0;14.3;57.7;65;407;-1
2016/12/10;08:07:00;1481357220;137.5;193;183;169.0;0;0;14.3;57.7;65;405;-1
2016/12/10;08:12:10;1481357530;141.1;195;188;163.0;0;0;14.3;57.8;66;404;-1
2016/12/10;08:17:20;1481357840;141.1;195;188;175.0;0;0;14.3;57.8;66;403;-1
2016/12/10;08:22:30;1481358150;137.5;193;183;169.0;0;0;14.3;57.8;65;405;-1
2016/12/10;08:27:40;1481358460;142.0;196;189;172.0;0;0;14.3;57.8;66;403;-1
2016/12/10;08:32:50;1481358770;135.7;192;180;165.0;0;0;14.4;57.9;64;403;-1
2016/12/10;08:38:00;1481359080;131.2;190;174;154.0;0;0;14.4;57.9;64;403;-1
2016/12/10;08:43:10;1481359390;131.2;190;174;153.0;0;0;14.4;57.9;64;402;-1
2016/12/10;08:48:20;1481359700;130.3;190;172;156.0;0;0;14.4;57.9;65;399;-1
2016/12/10;08:53:30;1481360010;121.3;185;160;143.0;0;0;14.4;58.0;65;398;-1
2016/12/10;08:58:40;1481360320;130.3;190;172;161.0;0;0;14.5;58.1;66;394;-1
2016/12/10;09:03:50;1481360630;127.6;188;169;160.0;0;0;14.5;58.1;66;389;-1
2016/12/10;09:09:00;1481360940;121.3;185;160;148.0;0;0;14.6;58.2;66;384;-1
2016/12/10;09:14:10;1481361250;116.9;183;154;145.0;0;0;14.6;58.3;66;384;-1
2016/12/10;09:19:20;1481361560;128.5;189;170;155.0;0;0;14.6;58.3;65;385;-1
2016/12/10;09:24:30;1481361870;124.0;186;164;149.0;0;0;14.6;58.3;65;385;-1
2016/12/10;09:29:40;1481362180;129.4;189;171;159.0;0;0;14.7;58.4;65;383;-1
2016/12/10;09:34:50;1481362490;122.2;185;161;149.0;0;0;14.7;58.4;65;383;-1
2016/12/10;09:40:00;1481362800;124.0;186;164;148.0;0;0;14.7;58.5;65;385;-1
2016/12/10;09:45:10;1481363110;133.9;191;177;167.0;0;0;14.7;58.5;65;386;-1
2016/12/10;09:50:20;1481363420;111.5;180;146;139.0;0;0;14.8;58.6;65;389;-1
2016/12/10;09:55:30;1481363730;120.4;185;159;146.0;0;0;14.8;58.6;65;389;-1
2016/12/10;10:00:40;1481364040;128.5;189;170;150.0;0;0;14.8;58.7;65;390;-1
2016/12/10;10:05:50;1481364350;113.3;181;148;137.0;0;0;14.8;58.7;65;390;-1
2016/12/10;10:11:00;1481364660;116.0;182;152;137.0;0;0;14.9;58.7;65;388;-1
2016/12/10;10:16:10;1481364970;109.7;179;144;136.0;0;0;14.9;58.8;65;387;-1
2016/12/10;10:21:20;1481365280;116.9;183;154;145.0;0;0;14.9;58.8;65;383;-1
2016/12/10;10:26:30;1481365590;122.2;185;161;146.0;0;0;14.9;58.9;65;390;-1
2016/12/10;10:31:40;1481365900;107.0;178;140;130.0;0;0;14.9;58.9;65;388;-1
2016/12/10;10:36:50;1481366210;119.6;184;157;138.0;0;0;15.0;58.9;64;389;-1
2016/12/10;10:42:00;1481366520;112.4;180;147;140.0;0;0;15.0;59.0;64;394;-1
2016/12/10;10:47:10;1481366830;116.9;183;154;141.0;0;0;15.0;59.1;64;389;-1
2016/12/10;10:52:20;1481367140;111.5;180;146;132.0;0;0;15.1;59.1;64;393;-1
2016/12/10;10:57:30;1481367450;117.8;183;155;135.0;0;0;15.1;59.1;64;391;-1
2016/12/10;11:02:40;1481367760;111.5;180;146;131.0;0;0;15.1;59.2;64;393;-1
2016/12/10;11:07:50;1481368070;111.5;180;146;131.0;0;0;15.2;59.3;64;390;-1
2016/12/10;11:13:00;1481368380;107.9;178;141;131.0;0;0;15.2;59.3;64;390;-1
2016/12/10;11:18:10;1481368690;102.5;175;135;118.0;0;0;15.2;59.4;64;390;-1
2016/12/10;11:23:20;1481369000;111.5;180;146;134.0;0;0;15.3;59.5;64;388;-1
2016/12/10;11:28:30;1481369310;116.0;182;152;139.0;0;0;15.3;59.5;64;389;-1
2016/12/10;11:33:40;1481369620;118.7;184;156;135.0;0;0;15.3;59.6;64;388;-1
2016/12/10;11:38:50;1481369930;114.2;181;149;135.0;0;0;15.3;59.6;64;384;-1
2016/12/10;11:44:00;1481370240;112.4;180;147;137.0;0;0;15.3;59.6;64;379;-1
2016/12/10;11:49:10;1481370550;116.9;183;154;142.0;0;0;15.4;59.7;64;380;-1
2016/12/10;11:54:20;1481370860;116.9;183;154;139.0;0;0;15.4;59.7;64;381;-1
2016/12/10;11:59:30;1481371170;103.4;176;136;118.0;0;0;15.5;59.8;64;382;-1
2016/12/10;12:04:40;1481371480;114.2;181;149;139.0;0;0;15.5;59.9;64;382;-1
2016/12/10;12:09:50;1481371790;111.5;180;146;130.0;0;0;15.5;60.0;64;384;-1
2016/12/10;12:15:00;1481372100;106.1;177;139;125.0;0;0;15.6;60.1;64;385;-1
2016/12/10;12:20:10;1481372410;107.9;178;141;131.0;0;0;15.6;60.1;64;387;-1
2016/12/10;12:25:20;1481372720;113.3;181;148;140.0;0;0;15.6;60.1;64;386;-1
2016/12/10;12:30:30;1481373030;114.2;181;149;133.0;0;0;15.7;60.2;64;388;-1
2016/12/10;12:35:40;1481373340;116.9;183;154;141.0;0;0;15.7;60.2;64;400;-1
2016/12/10;12:40:50;1481373650;112.4;180;147;130.0;0;0;15.7;60.3;64;399;-1
2016/12/10;12:46:00;1481373960;114.2;181;149;139.0;0;0;15.7;60.3;64;396;-1
2016/12/10;12:51:10;1481374270;118.7;184;156;140.0;0;0;15.8;60.4;64;396;-1
2016/12/10;12:56:20;1481374580;113.3;181;148;136.0;0;0;15.8;60.5;64;392;-1
2016/12/10;13:01:30;1481374890;116.9;183;154;139.0;0;0;15.9;60.6;64;393;-1
2016/12/10;13:06:40;1481375200;116.9;183;154;140.0;0;0;15.9;60.7;64;392;-1
2016/12/10;13:11:50;1481375510;116.9;183;154;142.0;0;0;15.9;60.7;65;385;-1
2016/12/10;13:17:00;1481375820;117.8;183;155;139.0;0;0;16.0;60.8;64;389;-1
2016/12/10;13:22:10;1481376130;104.3;176;137;124.0;0;0;16.0;60.9;64;387;-1
2016/12/10;13:27:20;1481376440;109.7;179;144;128.0;0;0;16.1;60.9;65;383;-1
2016/12/10;13:32:30;1481376750;116.9;183;154;142.0;0;0;16.1;61.0;65;375;-1
2016/12/10;13:37:40;1481377060;110.6;179;145;137.0;0;0;16.2;61.1;65;374;-1
2016/12/10;13:42:50;1481377370;115.1;182;151;139.0;0;0;16.2;61.2;65;379;-1
2016/12/10;13:48:00;1481377680;113.3;181;148;133.0;0;0;16.3;61.3;65;381;-1
2016/12/10;13:53:10;1481377990;104.3;176;137;128.0;0;0;16.3;61.4;65;376;-1
2016/12/10;13:58:20;1481378300;113.3;181;148;133.0;0;0;16.3;61.4;65;373;-1
2016/12/10;14:03:30;1481378610;109.7;179;144;131.0;0;0;16.4;61.5;65;371;-1
2016/12/10;14:08:40;1481378920;113.3;181;148;142.0;0;0;16.4;61.6;65;371;-1
2016/12/10;14:13:50;1481379230;110.6;179;145;131.0;0;0;16.5;61.6;65;368;-1
2016/12/10;14:19:00;1481379540;116.9;183;154;144.0;0;0;16.5;61.7;66;368;-1
2016/12/10;14:24:10;1481379850;107.9;178;141;129.0;0;0;16.5;61.8;66;368;-1
2016/12/10;14:29:20;1481380160;117.8;183;155;134.0;0;0;16.6;61.8;66;367;-1
2016/12/10;14:34:30;1481380470;114.2;181;149;133.0;0;0;16.6;61.9;66;371;-1
2016/12/10;14:39:40;1481380780;110.6;179;145;133.0;0;0;16.6;61.9;66;373;-1
2016/12/10;14:44:50;1481381090;113.3;181;148;131.0;0;0;16.7;62.0;66;368;-1
